binary;function;function count;common linux file;networking;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_sip.ko (-rw-r--r-- root root);fprintf;1;true;no;
/lib/libleopard.so (-rwxr-xr-x root root);popen;1;false;yes;
/lib/libdl-0.9.30.3.so (-rwxr-xr-x root root);strcat;1;false;no;
/lib/libblack_cat.so (-rwxr-xr-x root root);strcat;1;false;no;
/sbin/dhcp6c (-rwxr-xr-x root root);strcpy;1;false;yes;
/lib/modules/2.6.30.9/kernel/drivers/usb/storage/usb-storage.ko (-rw-r--r-- root root);printf;1;true;no;
/lib/modules/2.6.30.9/kernel/drivers/scsi/scsi_wait_scan.ko (-rw-r--r-- root root);strcat;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_sip.ko (-rw-r--r-- root root);mmap;1;true;no;
/lib/libgcc_s.so.1 (-rwxr-xr-x root root);sprintf;1;true;no;
/lib/libncc_comm.so (-rwxr-xr-x root root);strcpy;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_ipsec.ko (-rw-r--r-- root root);fprintf;1;false;no;
/lib/libdl-0.9.30.3.so (-rwxr-xr-x root root);strcpy;1;false;no;
/lib/libblack_cat.so (-rwxr-xr-x root root);strcpy;1;false;no;
/lib/modules/2.6.30.9/kernel/drivers/scsi/scsi_wait_scan.ko (-rw-r--r-- root root);strcpy;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_sip.ko (-rw-r--r-- root root);popen;1;true;no;
/sbin/jjhttpd (-rwxr-xr-x root root);strcat;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_ipsec.ko (-rw-r--r-- root root);mmap;1;false;no;
/lib/libdl-0.9.30.3.so (-rwxr-xr-x root root);system;1;false;no;
/lib/libncc_comm.so (-rwxr-xr-x root root);system;1;false;yes;
/lib/modules/2.6.30.9/kernel/drivers/usb/storage/usb-storage.ko (-rw-r--r-- root root);sprintf;1;true;no;
/lib/libgcc_s.so.1 (-rwxr-xr-x root root);strcat;1;true;no;
/lib/libblack_cat.so (-rwxr-xr-x root root);system;1;false;no;
/lib/modules/2.6.30.9/kernel/drivers/scsi/scsi_wait_scan.ko (-rw-r--r-- root root);system;1;true;no;
/sbin/miniupnpd (-rwxr-xr-x root root);strcpy;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_sip.ko (-rw-r--r-- root root);printf;1;true;no;
/sbin/mDNSResponderPosix (-rwxr-xr-x root root);strcpy;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_ipsec.ko (-rw-r--r-- root root);popen;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_proto_gre.ko (-rw-r--r-- root root);fprintf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_pptp.ko (-rw-r--r-- root root);fprintf;1;true;no;
/lib/modules/2.6.30.9/kernel/drivers/usb/storage/usb-storage.ko (-rw-r--r-- root root);strcat;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_rtsp.ko (-rw-r--r-- root root);fprintf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_sip.ko (-rw-r--r-- root root);sprintf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_proto_gre.ko (-rw-r--r-- root root);fprintf;1;true;no;
/lib/libleopard.so (-rwxr-xr-x root root);printf;1;false;yes;
/lib/libgcc_s.so.1 (-rwxr-xr-x root root);strcpy;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_ipsec.ko (-rw-r--r-- root root);printf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_pptp.ko (-rw-r--r-- root root);mmap;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_proto_gre.ko (-rw-r--r-- root root);mmap;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_rtsp.ko (-rw-r--r-- root root);mmap;1;false;no;
/lib/modules/2.6.30.9/kernel/drivers/usb/storage/usb-storage.ko (-rw-r--r-- root root);strcpy;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_proto_gre.ko (-rw-r--r-- root root);mmap;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_sip.ko (-rw-r--r-- root root);strcat;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_ipsec.ko (-rw-r--r-- root root);sprintf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_proto_gre.ko (-rw-r--r-- root root);popen;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_pptp.ko (-rw-r--r-- root root);popen;1;true;no;
/sbin/dhcp6c (-rwxr-xr-x root root);system;1;false;yes;
/lib/libgcc_s.so.1 (-rwxr-xr-x root root);system;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_proto_gre.ko (-rw-r--r-- root root);popen;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_rtsp.ko (-rw-r--r-- root root);popen;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_ipsec.ko (-rw-r--r-- root root);strcat;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_sip.ko (-rw-r--r-- root root);strcpy;1;true;no;
/lib/modules/2.6.30.9/kernel/drivers/usb/storage/usb-storage.ko (-rw-r--r-- root root);system;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_pptp.ko (-rw-r--r-- root root);printf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_proto_gre.ko (-rw-r--r-- root root);printf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_ipsec.ko (-rw-r--r-- root root);fprintf;1;false;no;
/bin/busybox (-rwxr-xr-x root root);system;1;true;yes;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_rtsp.ko (-rw-r--r-- root root);printf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_proto_gre.ko (-rw-r--r-- root root);printf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_rtsp.ko (-rw-r--r-- root root);fprintf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_ipsec.ko (-rw-r--r-- root root);strcpy;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_sip.ko (-rw-r--r-- root root);system;1;true;no;
/sbin/jjhttpd (-rwxr-xr-x root root);strcpy;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_proto_gre.ko (-rw-r--r-- root root);sprintf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_pptp.ko (-rw-r--r-- root root);sprintf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_pptp.ko (-rw-r--r-- root root);fprintf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_ipsec.ko (-rw-r--r-- root root);mmap;1;false;no;
/sbin/miniupnpd (-rwxr-xr-x root root);system;1;false;yes;
/bin/smbd (-rwxr-xr-x root root);strcat;1;true;yes;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_rtsp.ko (-rw-r--r-- root root);sprintf;1;false;no;
/lib/libleopard.so (-rwxr-xr-x root root);sprintf;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_proto_gre.ko (-rw-r--r-- root root);sprintf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_rtsp.ko (-rw-r--r-- root root);mmap;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_ipsec.ko (-rw-r--r-- root root);system;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_l2tp.ko (-rw-r--r-- root root);fprintf;1;false;no;
/sbin/mDNSResponderPosix (-rwxr-xr-x root root);system;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_proto_gre.ko (-rw-r--r-- root root);strcat;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_pptp.ko (-rw-r--r-- root root);strcat;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_pptp.ko (-rw-r--r-- root root);mmap;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_ipsec.ko (-rw-r--r-- root root);popen;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_sip.ko (-rw-r--r-- root root);fprintf;1;true;no;
/lib/libresolv-0.9.30.3.so (-rwxr-xr-x root root);fprintf;1;false;no;
/sbin/ncc2 (-rwxr-xr-x root root);popen;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_rtsp.ko (-rw-r--r-- root root);strcat;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_proto_gre.ko (-rw-r--r-- root root);strcat;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_rtsp.ko (-rw-r--r-- root root);popen;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_proto_gre.ko (-rw-r--r-- root root);strcpy;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_l2tp.ko (-rw-r--r-- root root);mmap;1;false;no;
/lib/libcJSON.so (-rwxr-xr-x root root);fprintf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_pptp.ko (-rw-r--r-- root root);strcpy;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_pptp.ko (-rw-r--r-- root root);popen;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_ipsec.ko (-rw-r--r-- root root);printf;1;false;no;
/lib/libresolv-0.9.30.3.so (-rwxr-xr-x root root);mmap;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_sip.ko (-rw-r--r-- root root);mmap;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_rtsp.ko (-rw-r--r-- root root);strcpy;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_proto_gre.ko (-rw-r--r-- root root);strcpy;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_rtsp.ko (-rw-r--r-- root root);printf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_l2tp.ko (-rw-r--r-- root root);popen;1;false;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_proto_gre.ko (-rw-r--r-- root root);system;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_pptp.ko (-rw-r--r-- root root);system;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_pptp.ko (-rw-r--r-- root root);printf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_ipsec.ko (-rw-r--r-- root root);sprintf;1;false;no;
/lib/libcJSON.so (-rwxr-xr-x root root);mmap;1;false;no;
/lib/libresolv-0.9.30.3.so (-rwxr-xr-x root root);popen;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_proto_gre.ko (-rw-r--r-- root root);system;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_sip.ko (-rw-r--r-- root root);popen;1;true;no;
/lib/modules/2.6.30.9/kernel/net/ipv4/netfilter/nf_nat_rtsp.ko (-rw-r--r-- root root);system;1;false;no;
/lib/libpthread-0.9.30.3.so (-rwxr-xr-x root root);fprintf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_rtsp.ko (-rw-r--r-- root root);sprintf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_l2tp.ko (-rw-r--r-- root root);printf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_pptp.ko (-rw-r--r-- root root);sprintf;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_ipsec.ko (-rw-r--r-- root root);strcat;1;false;no;
/lib/librt-0.9.30.3.so (-rwxr-xr-x root root);fprintf;1;false;no;
/lib/libresolv-0.9.30.3.so (-rwxr-xr-x root root);printf;1;false;no;
/lib/libcJSON.so (-rwxr-xr-x root root);popen;1;false;no;
/lib/libcrypto.so.0.9.8 (-rwxr-xr-x root root);fprintf;1;false;yes;
/lib/libleopard.so (-rwxr-xr-x root root);strcat;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_l2tp.ko (-rw-r--r-- root root);sprintf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_rtsp.ko (-rw-r--r-- root root);strcat;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_sip.ko (-rw-r--r-- root root);printf;1;true;no;
/lib/libm-0.9.30.3.so (-rwxr-xr-x root root);fprintf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_ipsec.ko (-rw-r--r-- root root);strcpy;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_pptp.ko (-rw-r--r-- root root);strcat;1;true;no;
/lib/librt-0.9.30.3.so (-rwxr-xr-x root root);mmap;1;false;no;
/lib/libresolv-0.9.30.3.so (-rwxr-xr-x root root);sprintf;1;false;no;
/lib/libapmib.so (-rwxr-xr-x root root);fprintf;1;false;no;
/lib/libcJSON.so (-rwxr-xr-x root root);printf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_l2tp.ko (-rw-r--r-- root root);strcat;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_rtsp.ko (-rw-r--r-- root root);strcpy;1;false;no;
/sbin/jjhttpd (-rwxr-xr-x root root);system;1;false;yes;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_sip.ko (-rw-r--r-- root root);sprintf;1;true;no;
/lib/libm-0.9.30.3.so (-rwxr-xr-x root root);mmap;1;false;no;
/lib/librt-0.9.30.3.so (-rwxr-xr-x root root);popen;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_ipsec.ko (-rw-r--r-- root root);system;1;false;no;
/lib/libpthread-0.9.30.3.so (-rwxr-xr-x root root);mmap;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_pptp.ko (-rw-r--r-- root root);strcpy;1;true;no;
/lib/libresolv-0.9.30.3.so (-rwxr-xr-x root root);strcat;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_l2tp.ko (-rw-r--r-- root root);strcpy;1;false;no;
/lib/libcJSON.so (-rwxr-xr-x root root);sprintf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_rtsp.ko (-rw-r--r-- root root);system;1;false;no;
/lib/libapmib.so (-rwxr-xr-x root root);mmap;1;false;no;
/lib/libm-0.9.30.3.so (-rwxr-xr-x root root);popen;1;false;no;
/lib/librt-0.9.30.3.so (-rwxr-xr-x root root);printf;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_sip.ko (-rw-r--r-- root root);strcat;1;true;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_pptp.ko (-rw-r--r-- root root);system;1;true;no;
/lib/libintl-0.9.30.3.so (-rwxr-xr-x root root);fprintf;1;false;no;
/lib/libresolv-0.9.30.3.so (-rwxr-xr-x root root);strcpy;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_l2tp.ko (-rw-r--r-- root root);system;1;false;no;
/lib/libcJSON.so (-rwxr-xr-x root root);strcat;1;false;no;
/lib/librt-0.9.30.3.so (-rwxr-xr-x root root);sprintf;1;false;no;
/lib/libm-0.9.30.3.so (-rwxr-xr-x root root);printf;1;false;no;
/lib/libintl-0.9.30.3.so (-rwxr-xr-x root root);mmap;1;false;no;
/lib/libresolv-0.9.30.3.so (-rwxr-xr-x root root);system;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_sip.ko (-rw-r--r-- root root);strcpy;1;true;no;
/lib/libpthread-0.9.30.3.so (-rwxr-xr-x root root);popen;1;false;no;
/lib/libapmib.so (-rwxr-xr-x root root);popen;1;false;no;
/lib/libleopard.so (-rwxr-xr-x root root);strcpy;1;false;yes;
/lib/librt-0.9.30.3.so (-rwxr-xr-x root root);strcat;1;false;no;
/lib/libcJSON.so (-rwxr-xr-x root root);strcpy;1;false;no;
/lib/libm-0.9.30.3.so (-rwxr-xr-x root root);sprintf;1;false;no;
/lib/libintl-0.9.30.3.so (-rwxr-xr-x root root);popen;1;false;no;
/lib/modules/2.6.30.9/kernel/net/netfilter/nf_conntrack_sip.ko (-rw-r--r-- root root);system;1;true;no;
/lib/librt-0.9.30.3.so (-rwxr-xr-x root root);strcpy;1;false;no;
/lib/libm-0.9.30.3.so (-rwxr-xr-x root root);strcat;1;false;no;
/lib/libcJSON.so (-rwxr-xr-x root root);system;1;false;no;
/lib/libintl-0.9.30.3.so (-rwxr-xr-x root root);printf;1;false;no;
/lib/libapmib.so (-rwxr-xr-x root root);printf;1;false;no;
/lib/libpthread-0.9.30.3.so (-rwxr-xr-x root root);printf;1;false;no;
/lib/librt-0.9.30.3.so (-rwxr-xr-x root root);system;1;false;no;
/lib/libm-0.9.30.3.so (-rwxr-xr-x root root);strcpy;1;false;no;
/lib/libintl-0.9.30.3.so (-rwxr-xr-x root root);sprintf;1;false;no;
/lib/libapmib.so (-rwxr-xr-x root root);sprintf;1;false;no;
/lib/libm-0.9.30.3.so (-rwxr-xr-x root root);system;1;false;no;
/lib/libintl-0.9.30.3.so (-rwxr-xr-x root root);strcat;1;false;no;
/lib/libuClibc-0.9.30.3.so (-rwxr-xr-x root root);fprintf;1;false;no;
/lib/libpthread-0.9.30.3.so (-rwxr-xr-x root root);sprintf;1;false;no;
/lib/libleopard.so (-rwxr-xr-x root root);system;1;false;yes;
/lib/libintl-0.9.30.3.so (-rwxr-xr-x root root);strcpy;1;false;no;
/lib/libapmib.so (-rwxr-xr-x root root);strcat;1;false;no;
/lib/libintl-0.9.30.3.so (-rwxr-xr-x root root);system;1;false;no;
/lib/libssl.so.0.9.8 (-rwxr-xr-x root root);fprintf;1;false;no;
/lib/libpthread-0.9.30.3.so (-rwxr-xr-x root root);strcat;1;false;no;
/lib/libapmib.so (-rwxr-xr-x root root);strcpy;1;false;no;
/bin/smbd (-rwxr-xr-x root root);strcpy;1;true;yes;
/lib/libapmib.so (-rwxr-xr-x root root);system;1;false;no;
/lib/libpthread-0.9.30.3.so (-rwxr-xr-x root root);strcpy;1;false;no;
/lib/libuClibc-0.9.30.3.so (-rwxr-xr-x root root);mmap;1;false;no;
/lib/libpthread-0.9.30.3.so (-rwxr-xr-x root root);system;1;false;no;
/sbin/ncc2 (-rwxr-xr-x root root);printf;1;false;yes;
/lib/libcrypto.so.0.9.8 (-rwxr-xr-x root root);mmap;1;false;yes;
/lib/libuClibc-0.9.30.3.so (-rwxr-xr-x root root);popen;1;false;no;
/lib/libssl.so.0.9.8 (-rwxr-xr-x root root);mmap;1;false;no;
/bin/smbd (-rwxr-xr-x root root);system;1;true;yes;
/lib/libuClibc-0.9.30.3.so (-rwxr-xr-x root root);printf;1;false;no;
/lib/libuClibc-0.9.30.3.so (-rwxr-xr-x root root);sprintf;1;false;no;
/lib/libssl.so.0.9.8 (-rwxr-xr-x root root);popen;1;false;no;
/lib/libuClibc-0.9.30.3.so (-rwxr-xr-x root root);strcat;1;false;no;
/lib/libcrypto.so.0.9.8 (-rwxr-xr-x root root);popen;1;false;yes;
/sbin/ncc2 (-rwxr-xr-x root root);sprintf;1;false;yes;
/lib/libssl.so.0.9.8 (-rwxr-xr-x root root);printf;1;false;no;
/lib/libuClibc-0.9.30.3.so (-rwxr-xr-x root root);strcpy;1;false;no;
/lib/libuClibc-0.9.30.3.so (-rwxr-xr-x root root);system;1;false;no;
/lib/libssl.so.0.9.8 (-rwxr-xr-x root root);sprintf;1;false;no;
/lib/libcrypto.so.0.9.8 (-rwxr-xr-x root root);printf;1;false;yes;
/sbin/ncc2 (-rwxr-xr-x root root);strcat;1;false;yes;
/lib/libssl.so.0.9.8 (-rwxr-xr-x root root);strcat;1;false;no;
/lib/libcrypto.so.0.9.8 (-rwxr-xr-x root root);sprintf;1;false;yes;
/lib/libssl.so.0.9.8 (-rwxr-xr-x root root);strcpy;1;false;no;
/sbin/ncc2 (-rwxr-xr-x root root);strcpy;1;false;yes;
/lib/libssl.so.0.9.8 (-rwxr-xr-x root root);system;1;false;no;
/lib/libcrypto.so.0.9.8 (-rwxr-xr-x root root);strcat;1;false;yes;
/sbin/ncc2 (-rwxr-xr-x root root);system;1;false;yes;
/lib/libcrypto.so.0.9.8 (-rwxr-xr-x root root);strcpy;1;false;yes;
/lib/libcrypto.so.0.9.8 (-rwxr-xr-x root root);system;1;false;yes;
